date_mutation,valeur_fonciere,code_postal,nom_commune,id_parcelle,type_local,surface_reelle_bati,surface_terrain,nombre_pieces_principales,agent,prixcible,prixvente_initial,evaluation_agent
2014-10-24,303700.0,31200,Toulouse,31555831AS0504,Maison,104.0,455.0,5.0,0,289000,303700,Ancien
2014-10-30,300000.0,31400,Toulouse,31555839AB0581,Maison,88.0,275.0,4.0,0,327000,343000,Ancien
2014-11-07,215000.0,31200,Toulouse,31555831AZ0398,Maison,93.0,93.0,4.0,0,227000,238000,Ancien
2014-12-18,103740.0,31300,Toulouse,31555828AC0058,Maison,76.0,71.0,4.0,0,116000,122000,Ancien
2015-01-05,200000.0,31100,Toulouse,31555842AI0159,Maison,80.0,386.0,4.0,0,219000,230000,Ancien
2015-02-02,320000.0,31200,Toulouse,31555803AC0123,Maison,80.0,612.0,4.0,0,374000,393000,Renove
2015-03-06,470310.0,31200,Toulouse,31555802AB0231,Maison,149.0,206.0,6.0,0,477000,501000,Renove
2015-04-09,464400.0,31500,Toulouse,31555807AD0041,Maison,129.0,161.0,6.0,0,493000,518000,Renove
2015-05-22,70000.0,31000,Toulouse,31555818AB0081,Maison,28.0,28.0,2.0,0,73000,77000,Renove
2015-06-26,410000.0,31200,Toulouse,31555831AV0499,Maison,152.0,289.0,7.0,0,390000,410000,Ancien
2015-07-16,216000.0,31100,Toulouse,31555841AL0112,Maison,95.0,95.0,5.0,0,213000,224000,Ancien
2015-07-31,212500.0,31100,Toulouse,31555840AD0398,Maison,76.0,383.0,5.0,0,217000,228000,Ancien
2015-09-01,402000.0,31400,Toulouse,31555810AC0237,Maison,109.0,223.0,5.0,0,441000,463000,Ancien
2015-11-23,297600.0,31500,Toulouse,31555806AE0215,Maison,82.0,79.0,3.0,0,306000,321000,Renove
2015-12-01,360000.0,31500,Toulouse,31555808AC0299,Maison,117.0,287.0,5.0,0,382000,401000,Renove
2015-12-09,222000.0,31500,Toulouse,31555834AO0030,Maison,77.0,190.0,5.0,0,223000,234000,Ancien
2016-01-08,323400.0,31100,Toulouse,31555842AK0202,Maison,133.0,235.0,6.0,0,317000,333000,Renove
2016-02-08,353000.0,31100,Toulouse,31555842AB0108,Maison,79.0,390.0,4.0,0,374000,393000,Renove
2016-02-08,155661.0,31300,Toulouse,31555845BB0040,Maison,95.0,180.0,5.0,0,174000,183000,Ancien
2016-03-11,299000.0,31200,Toulouse,31555803AD0183,Maison,110.0,260.0,5.0,0,313000,329000,Renove
2016-06-09,275000.0,31400,Toulouse,31555838AD0069,Maison,65.0,233.0,4.0,0,271000,285000,Renove
2016-07-27,225000.0,31100,Toulouse,31555842AM0216,Maison,75.0,349.0,3.0,0,226000,237000,Ancien
2016-07-28,170000.0,31200,Toulouse,31555830AL0006,Maison,88.0,329.0,4.0,0,183000,192000,Renove
2016-09-14,300000.0,31400,Toulouse,31555837AK0028,Maison,66.0,176.0,3.0,0,298000,313000,Ancien
2016-12-27,493200.0,31100,Toulouse,31555843AZ0036,Maison,172.0,963.0,4.0,0,470000,494000,Ancien
2017-01-25,265000.0,31200,Toulouse,31555831AW0598,Maison,95.0,510.0,4.0,0,296000,311000,Ancien
2017-02-15,400000.0,31500,Toulouse,31555807AB0254,Maison,125.0,190.0,5.0,0,420000,441000,Renove
2017-02-22,210006.06,31100,Toulouse,31555843AZ0503,Maison,185.0,1001.0,5.0,0,236000,248000,Ancien
2017-03-21,189100.0,31100,Toulouse,31555841AW0174,Maison,78.0,78.0,4.0,0,192000,202000,Ancien
2017-04-25,234750.0,31000,Toulouse,31555827AC0158,Maison,70.0,190.0,3.0,0,224000,235000,Ancien
2017-04-25,280000.0,31100,Toulouse,31555843AO0173,Maison,92.0,394.0,4.0,0,323000,339000,Ancien
2017-04-27,140000.0,31100,Toulouse,31555843AV0190,Maison,88.0,423.0,4.0,0,139000,146000,Renove
2017-07-21,175000.0,31100,Toulouse,31555842AI0055,Maison,64.0,482.0,3.0,0,189000,198000,Ancien
2017-08-24,370350.0,31400,Toulouse,31555837AK0026,Maison,113.0,113.0,4.0,0,353000,371000,Renove
2017-09-07,425000.0,31500,Toulouse,31555836AX0321,Maison,138.0,386.0,5.0,0,437000,459000,Ancien
2017-11-17,269630.0,31400,Toulouse,31555839AM0275,Maison,90.0,193.0,4.0,0,303000,318000,Ancien
2017-12-20,270000.0,31200,Toulouse,31555829AX0288,Maison,84.0,296.0,4.0,0,294000,309000,Renove
2017-12-20,450000.0,31500,Toulouse,31555805AC0125,Maison,112.0,481.0,7.0,0,444000,466000,Renove
2018-03-14,560960.0,31300,Toulouse,31555828AC0193,Maison,132.0,263.0,6.0,0,567000,595000,Renove
2018-03-29,461700.0,31500,Toulouse,31555807AC0305,Maison,120.0,502.0,6.0,0,475000,499000,Renove
2018-05-15,506091.0,31100,Toulouse,31555843AX0043,Maison,140.0,1062.0,5.0,0,482000,506091,Renove
2018-07-06,200000.0,31100,Toulouse,31555840AS0343,Maison,91.0,91.0,5.0,0,203000,213000,Ancien
2018-07-10,239000.0,31200,Toulouse,31555831AV0248,Maison,76.0,76.0,4.0,0,237000,249000,Renove
2018-07-19,75000.0,31200,Toulouse,31555831BD0316,Maison,70.0,440.0,3.0,0,71000,75000,Ancien
2018-07-30,520000.0,31500,Toulouse,31555807AC0238,Maison,136.0,651.0,7.0,0,506000,531000,Renove
2018-08-03,536500.0,31400,Toulouse,31555839AO0106,Maison,127.0,1609.0,5.0,0,551000,579000,Renove
2018-08-31,445000.0,31500,Toulouse,31555807AC0335,Maison,125.0,310.0,5.0,0,424000,445000,Renove
2018-09-19,150000.0,31100,Toulouse,31555842AK0416,Maison,76.0,76.0,4.0,0,143000,150000,Ancien
2018-12-07,212000.0,31300,Toulouse,31555846AC0143,Maison,75.0,133.0,4.0,0,220000,231000,Ancien
2019-03-02,425000.0,31500,Toulouse,31555808AD0303,Maison,90.0,620.0,5.0,0,446000,468000,Renove
2019-04-23,482700.0,31100,Toulouse,31555842AE0400,Maison,120.0,475.0,3.0,0,517000,543000,Renove
2020-03-03,364000.0,31300,Toulouse,31555843BH0190,Maison,80.0,55.0,3.0,0,352000,370000,Renove
2014-02-26,370100.0,31300,Toulouse,31555828AH0248,Maison,78.0,263.0,3.0,3,352000,370100,Ancien
2014-04-11,220600.0,31300,Toulouse,31555845AT0451,Maison,77.0,284.0,3.0,3,264000,277000,Ancien
2014-04-30,467000.0,31400,Toulouse,31555810AC0018,Maison,102.0,364.0,5.0,3,559000,587000,Renove
2014-06-25,205000.0,31100,Toulouse,31555842BR0041,Maison,88.0,88.0,4.0,3,195000,205000,Renove
2014-08-12,472000.0,31400,Toulouse,31555836AY0107,Maison,143.0,262.0,7.0,3,495000,520000,Renove
2014-08-29,670000.0,31400,Toulouse,31555810AC0193,Maison,139.0,492.0,5.0,3,689000,723000,Renove
2014-09-25,610000.0,31400,Toulouse,31555810AB0107,Maison,176.0,246.0,6.0,3,639000,671000,Renove
2014-10-03,244020.0,31100,Toulouse,31555841AL0008,Maison,105.0,105.0,5.0,3,278000,292000,Ancien
2014-10-29,240800.0,31100,Toulouse,31555842AH0322,Maison,96.0,289.0,5.0,3,238000,250000,Ancien
2014-11-07,232000.0,31100,Toulouse,31555843AM0199,Maison,91.0,314.0,4.0,3,241000,253000,Ancien
2014-11-26,310000.0,31300,Toulouse,31555842AD0282,Maison,92.0,279.0,5.0,3,342000,359000,Ancien
2015-03-24,200000.0,31300,Toulouse,31555843BK0037,Maison,54.0,1465.0,2.0,3,203000,213000,Ancien
2015-04-07,305000.0,31100,Toulouse,31555843AX0034,Maison,90.0,90.0,3.0,3,290000,305000,Ancien
2015-04-24,336000.0,31100,Toulouse,31555843AO0022,Maison,126.0,631.0,6.0,3,320000,336000,Ancien
2015-06-15,188255.0,31100,Toulouse,31555842AL0148,Maison,146.0,800.0,7.0,3,179000,188255,Ancien
2015-06-16,235000.0,31500,Toulouse,31555834AO0123,Maison,70.0,383.0,4.0,3,228000,239000,Ancien
2015-09-16,196000.0,31200,Toulouse,31555831AL0119,Maison,43.0,208.0,6.0,3,215000,226000,Ancien
2015-12-15,235000.0,31200,Toulouse,31555830AL0005,Maison,88.0,328.0,4.0,3,271000,285000,Ancien
2015-12-29,181433.0,31200,Toulouse,31555831AO0366,Maison,89.0,113.0,4.0,3,188000,197000,Renove
2016-02-25,298000.0,31500,Toulouse,31555805AD0276,Maison,78.0,268.0,3.0,3,309000,324000,Renove
2016-03-29,350000.0,31500,Toulouse,31555808AE0171,Maison,115.0,420.0,4.0,3,384000,403000,Ancien
2016-05-19,741000.0,31400,Toulouse,31555811AB0114,Maison,214.0,175.0,6.0,3,732000,769000,Renove
2016-06-06,164000.0,31100,Toulouse,31555841AE0239,Maison,98.0,188.0,5.0,3,156000,164000,Renove
2016-07-21,668000.0,31500,Toulouse,31555836AW0080,Maison,179.0,550.0,7.0,3,636000,668000,Renove
2016-07-26,250000.0,31100,Toulouse,31555842AI0279,Maison,89.0,336.0,5.0,3,280000,294000,Ancien
2016-09-20,328000.0,31200,Toulouse,31555831AW0713,Maison,98.0,857.0,4.0,3,392000,412000,Renove
2016-11-08,120000.0,31100,Toulouse,31555843AV0258,Maison,106.0,106.0,5.0,3,123000,129000,Renove
2016-11-18,150000.0,31200,Toulouse,31555829AW0044,Maison,39.0,209.0,2.0,3,155000,163000,Renove
2016-12-08,223000.0,31200,Toulouse,31555831AN0063,Maison,70.0,231.0,3.0,3,242000,254000,Renove
2016-12-15,229000.0,31200,Toulouse,31555830AM0287,Maison,107.0,296.0,4.0,3,218000,229000,Ancien
2017-01-27,205000.0,31100,Toulouse,31555842AM0387,Maison,135.0,240.0,5.0,3,195000,205000,Ancien
2017-05-05,355150.0,31100,Toulouse,31555841AL0126,Maison,118.0,931.0,6.0,3,338000,355150,Ancien
2017-05-12,153000.0,31200,Toulouse,31555831BD0569,Maison,50.0,659.0,2.0,3,152000,160000,Ancien
2017-06-13,340000.0,31300,Toulouse,31555846AI0647,Maison,80.0,98.0,4.0,3,351000,369000,Renove
2017-06-14,510000.0,31500,Toulouse,31555805AE0368,Maison,113.0,391.0,5.0,3,660000,693000,Renove
2017-06-15,214000.0,31100,Toulouse,31555842BI0135,Maison,103.0,249.0,5.0,3,212000,223000,Ancien
2017-06-28,884000.0,31100,Toulouse,31555843BD0116,Maison,184.0,566.0,5.0,3,921000,967000,Renove
2017-08-02,470000.0,31100,Toulouse,31555841AY0613,Maison,153.0,873.0,6.0,3,448000,470000,Renove
2017-08-02,239470.0,31200,Toulouse,31555831AY0891,Maison,84.0,257.0,4.0,3,228000,239470,Ancien
2017-08-10,296000.0,31100,Toulouse,31555843AX0250,Maison,100.0,414.0,4.0,3,282000,296000,Renove
2017-08-11,403000.0,31500,Toulouse,31555834AP0142,Maison,150.0,383.0,6.0,3,434000,456000,Ancien
2017-09-06,182000.0,31100,Toulouse,31555842AE0176,Maison,58.0,374.0,3.0,3,214000,225000,Renove
2017-09-08,595400.0,31500,Toulouse,31555836AC0055,Maison,160.0,707.0,5.0,3,581000,610000,Renove
2017-10-27,365000.0,31400,Toulouse,31555837AD0080,Maison,95.0,526.0,5.0,3,348000,365000,Renove
2017-11-24,405640.0,31100,Toulouse,31555843BC0043,Maison,137.0,793.0,5.0,3,467000,490000,Renove
2017-12-15,267050.0,31100,Toulouse,31555841AB0156,Maison,87.0,87.0,4.0,3,254000,267050,Ancien
2018-01-09,140000.0,31100,Toulouse,31555840AD0121,Maison,66.0,387.0,4.0,3,148000,155000,Ancien
2018-01-12,171000.0,31500,Toulouse,31555835AD0301,Maison,70.0,242.0,4.0,3,195000,205000,Ancien
2018-01-25,385500.0,31200,Toulouse,31555833AO0253,Maison,126.0,477.0,6.0,3,391000,411000,Renove
2018-01-31,138660.0,31200,Toulouse,31555801AB0181,Maison,53.0,78.0,1.0,3,150000,158000,Ancien
2018-02-07,339000.0,31500,Toulouse,31555805AE0440,Maison,92.0,120.0,3.0,3,358000,376000,Renove
2018-02-14,185000.0,31100,Toulouse,31555843AZ0579,Maison,87.0,275.0,4.0,3,183000,192000,Ancien
2018-03-08,398180.0,31200,Toulouse,31555831AW0708,Maison,130.0,281.0,5.0,3,425000,446000,Ancien
2018-06-06,400000.0,31500,Toulouse,31555808AC0239,Maison,90.0,414.0,4.0,3,381000,400000,Renove
2018-06-13,177410.0,31100,Toulouse,31555843AW0140,Maison,73.0,71.0,3.0,3,211000,222000,Ancien
2018-07-16,262850.0,31100,Toulouse,31555843AO0208,Maison,83.0,166.0,4.0,3,272000,286000,Renove
2018-07-18,500000.0,31200,Toulouse,31555802AE0028,Maison,119.0,544.0,5.0,3,476000,500000,Renove
2018-07-25,187000.0,31200,Toulouse,31555830AC0490,Maison,89.0,278.0,4.0,3,188000,197000,Ancien
2018-09-13,130000.0,31200,Toulouse,31555830AM0196,Maison,74.0,74.0,4.0,3,124000,130000,Ancien
2018-10-02,400000.0,31200,Toulouse,31555831AE0059,Maison,104.0,443.0,4.0,3,398000,418000,Renove
2018-11-23,244925.0,31200,Toulouse,31555801AB0069,Maison,65.0,288.0,3.0,3,282000,296000,Renove
2018-12-19,274000.0,31500,Toulouse,31555834AB0028,Maison,70.0,205.0,3.0,3,265000,278000,Renove
2019-01-16,547600.0,31400,Toulouse,31555811AH0586,Maison,125.0,148.0,5.0,3,522000,548000,Renove
2019-02-06,391350.0,31500,Toulouse,31555836BH0273,Maison,110.0,244.0,6.0,3,378000,397000,Renove
2019-03-06,330000.0,31400,Toulouse,31555811AH0159,Maison,73.0,288.0,4.0,3,319000,335000,Renove
2019-03-12,270000.0,31400,Toulouse,31555810AC0160,Maison,125.0,145.0,6.0,3,257000,270000,Ancien
2019-04-10,347000.0,31400,Toulouse,31555838AH0074,Maison,70.0,414.0,4.0,3,354000,372000,Renove
2020-01-03,284000.0,31100,Toulouse,31555842AK0114,Maison,60.0,357.0,4.0,3,311000,327000,Renove
2020-01-30,464000.0,31200,Toulouse,31555830AI0506,Maison,144.0,721.0,4.0,3,442000,464000,Ancien
2020-02-26,500000.0,31500,Toulouse,31555834AH0155,Maison,103.0,425.0,5.0,3,540000,567000,Ancien
2014-01-27,367000.0,31200,Toulouse,31555830AT0051,Maison,83.0,314.0,3.0,8,373000,392000,Renove
2014-06-02,209000.0,31100,Toulouse,31555841AR0013,Maison,86.0,86.0,4.0,8,199000,209000,Ancien
2014-07-10,200000.0,31100,Toulouse,31555842AL0295,Maison,66.0,520.0,4.0,8,200000,210000,Renove
2014-08-14,495157.0,31500,Toulouse,31555806AE0038,Maison,164.0,126.0,5.0,8,484000,508000,Ancien
2014-08-14,226800.0,31500,Toulouse,31555807AD0627,Maison,62.0,206.0,3.0,8,230000,242000,Renove
2014-08-21,380000.0,31500,Toulouse,31555836AW0076,Maison,107.0,550.0,4.0,8,388000,407000,Renove
2014-08-25,978800.0,31400,Toulouse,31555810AD0057,Maison,288.0,697.0,5.0,8,941000,988000,Renove
2014-10-10,330000.0,31200,Toulouse,31555831AR0040,Maison,80.0,400.0,3.0,8,314000,330000,Renove
2015-01-31,335000.0,31500,Toulouse,31555833AM0028,Maison,77.0,259.0,3.0,8,326000,342000,Ancien
2015-03-16,252000.0,31200,Toulouse,31555833AO0216,Maison,86.0,352.0,5.0,8,249000,261000,Ancien
2015-03-24,383000.0,31400,Toulouse,31555838AH0011,Maison,130.0,482.0,4.0,8,386000,405000,Ancien
2015-04-14,180000.0,31400,Toulouse,31555812AC0165,Maison,100.0,97.0,3.0,8,175000,184000,Ancien
2015-04-29,250000.0,31000,Toulouse,31555826AC0015,Maison,56.0,171.0,1.0,8,238000,250000,Renove
2015-06-18,357000.0,31400,Toulouse,31555837AD0132,Maison,180.0,478.0,8.0,8,351000,369000,Ancien
2015-06-23,288700.0,31100,Toulouse,31555841AC0027,Maison,100.0,557.0,3.0,8,298000,313000,Ancien
2015-06-23,230000.0,31100,Toulouse,31555842AI0048,Maison,142.0,630.0,6.0,8,219000,230000,Ancien
2015-07-07,196800.0,31100,Toulouse,31555841AI0225,Maison,83.0,192.0,4.0,8,204000,214000,Ancien
2015-07-10,219750.0,31100,Toulouse,31555842AI0314,Maison,89.0,437.0,4.0,8,227000,238000,Renove
2015-07-28,395900.0,31100,Toulouse,31555842AH0066,Maison,130.0,448.0,5.0,8,385000,404000,Ancien
2015-07-31,170000.0,31100,Toulouse,31555842BI0089,Maison,89.0,211.0,4.0,8,162000,170000,Renove
2015-08-05,249310.0,31500,Toulouse,31555804AC0363,Maison,108.0,317.0,4.0,8,244000,256000,Ancien
2015-08-24,188000.0,31200,Toulouse,31555802AE0600,Maison,58.0,132.0,3.0,8,182000,191000,Ancien
2015-09-04,240000.0,31100,Toulouse,31555842AM0480,Maison,100.0,331.0,5.0,8,239000,251000,Renove
2015-10-30,366350.0,31400,Toulouse,31555839AW0142,Maison,99.0,1178.0,4.0,8,349000,366350,Renove
2015-11-20,159000.0,31100,Toulouse,31555842BH0095,Maison,105.0,221.0,5.0,8,172000,181000,Ancien
2016-01-15,450000.0,31100,Toulouse,31555843BB0191,Maison,130.0,1227.0,5.0,8,429000,450000,Renove
2016-03-25,120000.0,31300,Toulouse,31555846AK0310,Maison,36.0,137.0,2.0,8,116000,122000,Renove
2016-03-29,370000.0,31500,Toulouse,31555834AE0064,Maison,98.0,335.0,5.0,8,375000,394000,Ancien
2016-04-04,390000.0,31500,Toulouse,31555806AC0106,Maison,112.0,359.0,3.0,8,371000,390000,Renove
2016-04-07,202500.0,31100,Toulouse,31555842AK0253,Maison,110.0,360.0,5.0,8,215000,226000,Ancien
2016-05-17,407000.0,31100,Toulouse,31555841AW0162,Maison,169.0,1200.0,6.0,8,388000,407000,Ancien
2016-06-20,380000.0,31200,Toulouse,31555802AB0259,Maison,91.0,425.0,4.0,8,395000,415000,Renove
2016-08-05,508000.0,31400,Toulouse,31555811AD0105,Maison,151.0,165.0,6.0,8,536000,563000,Renove
2016-09-01,378000.0,31400,Toulouse,31555839AN0223,Maison,128.0,454.0,5.0,8,427000,448000,Ancien
2016-09-29,246500.0,31100,Toulouse,31555841AL0533,Maison,101.0,447.0,4.0,8,253000,266000,Renove
2016-10-13,275000.0,31200,Toulouse,31555830AH0874,Maison,125.0,458.0,5.0,8,316000,332000,Ancien
2016-10-24,375000.0,31100,Toulouse,31555842AK0202,Maison,133.0,235.0,6.0,8,357000,375000,Renove
2016-12-21,180000.0,31300,Toulouse,31555845BA0052,Maison,63.0,63.0,4.0,8,171000,180000,Ancien
2016-12-28,245300.0,31500,Toulouse,31555807AC0279,Maison,80.0,80.0,5.0,8,234000,246000,Ancien
2017-02-06,340000.0,31500,Toulouse,31555834AO0103,Maison,83.0,308.0,5.0,8,354000,372000,Renove
2017-02-16,230000.0,31200,Toulouse,31555833AI0038,Maison,70.0,336.0,3.0,8,226000,237000,Ancien
2017-05-05,430000.0,31500,Toulouse,31555836AX0203,Maison,132.0,411.0,6.0,8,464000,487000,Renove
2017-05-12,447000.0,31400,Toulouse,31555814AB0323,Maison,100.0,114.0,4.0,8,427000,448000,Renove
2017-07-12,876500.0,31500,Toulouse,31555836BE0159,Maison,226.0,874.0,6.0,8,865000,908000,Renove
2017-07-18,672100.0,31500,Toulouse,31555808AH0126,Maison,142.0,465.0,6.0,8,709000,744000,Renove
2017-08-19,290000.0,31200,Toulouse,31555830AC0485,Maison,117.0,299.0,5.0,8,301000,316000,Ancien
2017-09-18,260000.0,31200,Toulouse,31555833AP0344,Maison,92.0,92.0,4.0,8,280000,294000,Ancien
2017-10-27,208000.0,31100,Toulouse,31555842AC0483,Maison,62.0,161.0,4.0,8,224000,235000,Ancien
2017-10-30,475000.0,31400,Toulouse,31555837AE0051,Maison,117.0,428.0,6.0,8,452000,475000,Ancien
2017-12-21,526255.25,31500,Toulouse,31555808AD0279,Maison,130.0,326.0,5.0,8,561000,589000,Renove
2018-03-02,300000.0,31500,Toulouse,31555836BD0177,Maison,88.0,245.0,4.0,8,314000,330000,Renove
2018-05-03,450000.0,31000,Toulouse,31555823AC0582,Maison,91.0,95.0,4.0,8,481000,505000,Ancien
2018-06-15,285000.0,31100,Toulouse,31555841AN0649,Maison,95.0,444.0,4.0,8,284000,298000,Renove
2018-06-22,650000.0,31200,Toulouse,31555801AB0174,Maison,147.0,378.0,4.0,8,619000,650000,Renove
2018-07-12,329000.0,31200,Toulouse,31555829AL0189,Maison,85.0,281.0,4.0,8,332000,349000,Ancien
2018-09-25,383665.0,31300,Toulouse,31555842AD0122,Maison,92.0,320.0,5.0,8,384000,403000,Ancien
2018-09-26,292380.0,31500,Toulouse,31555834AN0174,Maison,76.0,76.0,4.0,8,278000,292380,Ancien
2018-09-28,550000.0,31000,Toulouse,31555826AC0194,Maison,160.0,168.0,4.0,8,524000,550000,Ancien
2018-10-04,381100.0,31300,Toulouse,31555842AE0412,Maison,80.0,260.0,3.0,8,386000,405000,Renove
2018-10-18,665000.0,31200,Toulouse,31555803AE0278,Maison,180.0,422.0,6.0,8,663000,696000,Renove
2018-11-23,236000.0,31300,Toulouse,31555846AI0120,Maison,78.0,370.0,3.0,8,225000,236000,Ancien
2018-12-10,350000.0,31000,Toulouse,31555822AB0435,Maison,165.0,164.0,6.0,8,333000,350000,Ancien
2019-01-04,420000.0,31400,Toulouse,31555811AE0158,Maison,100.0,248.0,4.0,8,421000,442000,Renove
2019-02-15,255000.0,31500,Toulouse,31555836AW0140,Maison,92.0,198.0,5.0,8,263000,276000,Renove
2019-02-20,390000.0,31100,Toulouse,31555843AV0217,Maison,200.0,1005.0,6.0,8,378000,397000,Renove
2019-03-12,460000.0,31500,Toulouse,31555836AX0329,Maison,160.0,494.0,6.0,8,458000,481000,Ancien
2019-03-23,160000.0,31400,Toulouse,31555839BM0116,Maison,89.0,404.0,4.0,8,166000,174000,Ancien
2019-04-08,345000.0,31200,Toulouse,31555830AP0298,Maison,135.0,499.0,5.0,8,353000,371000,Ancien
2019-04-30,382000.0,31200,Toulouse,31555830AR0416,Maison,128.0,128.0,5.0,8,427000,448000,Ancien
2020-06-24,367400.0,31500,Toulouse,31555834AV0013,Maison,110.0,450.0,4.0,8,350000,368000,Renove
2014-02-20,192379.0,31100,Toulouse,31555841AX0160,Maison,90.0,90.0,4.0,2,203000,213000,Ancien
2014-02-27,184000.0,31100,Toulouse,31555843AN0175,Maison,77.0,154.0,4.0,2,191000,201000,Ancien
2014-02-28,155000.0,31300,Toulouse,31555846AK0449,Maison,96.0,101.0,4.0,2,158000,166000,Ancien
2014-04-22,283790.0,31200,Toulouse,31555829AW0196,Maison,92.0,211.0,4.0,2,293000,308000,Ancien
2014-05-06,215000.0,31100,Toulouse,31555842AC0094,Maison,69.0,237.0,3.0,2,205000,215000,Renove
2014-06-05,375700.0,31500,Toulouse,31555808AC0054,Maison,77.0,230.0,2.0,2,377000,396000,Ancien
2014-06-23,332500.0,31500,Toulouse,31555805AB0393,Maison,160.0,326.0,7.0,2,317000,333000,Renove
2014-07-24,195000.0,31200,Toulouse,31555831AZ0398,Maison,93.0,93.0,4.0,2,197000,207000,Ancien
2014-07-28,252100.0,31200,Toulouse,31555803AB0097,Maison,109.0,494.0,4.0,2,256000,269000,Ancien
2014-09-10,390000.0,31300,Toulouse,31555846AH0171,Maison,160.0,334.0,6.0,2,396000,416000,Ancien
2014-10-03,494000.0,31500,Toulouse,31555808AH0216,Maison,150.0,592.0,4.0,2,472000,496000,Renove
2014-12-30,279950.0,31400,Toulouse,31555837AK0128,Maison,104.0,203.0,4.0,2,267000,280000,Ancien
2015-02-04,138500.0,31400,Toulouse,31555812AH0196,Maison,74.0,186.0,4.0,2,140000,147000,Ancien
2015-02-04,187000.0,31500,Toulouse,31555835AH0253,Maison,70.0,410.0,5.0,2,178000,187000,Ancien
2015-04-13,207400.0,31100,Toulouse,31555841AW0172,Maison,81.0,81.0,4.0,2,212000,223000,Ancien
2015-07-16,451500.0,31400,Toulouse,31555812AK0119,Maison,123.0,668.0,6.0,2,465000,488000,Ancien
2015-07-23,650000.0,31200,Toulouse,31555830AM0038,Maison,160.0,823.0,6.0,2,663000,696000,Renove
2015-08-04,553000.0,31500,Toulouse,31555808AC0335,Maison,140.0,306.0,5.0,2,560000,588000,Renove
2015-08-19,201000.0,31100,Toulouse,31555842BL0242,Maison,83.0,83.0,4.0,2,196000,206000,Ancien
2015-09-18,634400.0,31400,Toulouse,31555810AB0431,Maison,200.0,249.0,7.0,2,608000,638000,Ancien
2015-09-25,417000.0,31500,Toulouse,31555834AP0036,Maison,124.0,498.0,4.0,2,426000,447000,Renove
2015-10-02,239000.0,31300,Toulouse,31555842AD0265,Maison,71.0,345.0,4.0,2,249000,261000,Renove
2015-10-12,165500.0,31200,Toulouse,31555831AS0253,Maison,82.0,82.0,4.0,2,160000,168000,Ancien
2015-10-22,330550.0,31400,Toulouse,31555839AN0061,Maison,226.0,579.0,7.0,2,331000,348000,Ancien
2015-11-03,300000.0,31500,Toulouse,31555835AD0362,Maison,126.0,385.0,4.0,2,316000,332000,Renove
2015-11-05,695000.0,31000,Toulouse,31555823AB0489,Maison,150.0,138.0,6.0,2,672000,706000,Renove
2015-12-08,348000.0,31000,Toulouse,31555823AC0055,Maison,106.0,130.0,4.0,2,349000,366000,Renove
2015-12-23,241500.0,31400,Toulouse,31555813AB0519,Maison,49.0,40.0,3.0,2,254000,267000,Renove
2016-01-13,460500.0,31200,Toulouse,31555803AE0289,Maison,116.0,300.0,6.0,2,460000,483000,Renove
2016-02-24,226000.0,31200,Toulouse,31555829AW0168,Maison,70.0,150.0,4.0,2,240000,252000,Renove
2016-03-18,421900.0,31400,Toulouse,31555810AB0616,Maison,120.0,121.0,4.0,2,450000,472000,Renove
2016-05-17,316920.0,31200,Toulouse,31555831AS0823,Maison,106.0,731.0,5.0,2,314000,330000,Ancien
2016-06-09,190000.0,31400,Toulouse,31555812AC0298,Maison,50.0,240.0,2.0,2,189000,198000,Renove
2016-07-13,268000.0,31200,Toulouse,31555830AH0503,Maison,89.0,498.0,4.0,2,258000,271000,Renove
2016-07-19,316000.0,31200,Toulouse,31555804AB0008,Maison,134.0,284.0,5.0,2,315000,331000,Ancien
2016-08-22,180000.0,31500,Toulouse,31555834AO0267,Maison,65.0,258.0,2.0,2,176000,185000,Renove
2016-09-13,200000.0,31500,Toulouse,31555808AB0445,Maison,70.0,29.0,3.0,2,205000,215000,Ancien
2016-09-29,200000.0,31300,Toulouse,31555846AN0039,Maison,70.0,70.0,4.0,2,206000,216000,Ancien
2016-10-05,361010.0,31100,Toulouse,31555843AX0179,Maison,158.0,995.0,4.0,2,367000,385000,Ancien
